# OSM coverage layer (man_made/telecom=data_center). Real locations; capacity NOT in OSM.
# Auto-ingested via Overpass; country by point-in-polygon.
name,operator,iso3,country,lat,lng,type
Switch Las Vegas 14,Switch,USA,United States of America,36.0652,-115.2220,colocation
Google,Google,USA,United States of America,41.3391,-96.0847,hyperscale
Google,Google,USA,United States of America,41.3419,-96.0877,hyperscale
Google,Google,USA,United States of America,41.3455,-96.0937,hyperscale
Data center,,USA,United States of America,46.0123,-98.5731,colocation
Data center,,USA,United States of America,46.0124,-98.5737,colocation
Data center,,USA,United States of America,46.0135,-98.5717,colocation
Data center,,USA,United States of America,46.0135,-98.5711,colocation
Data center,,USA,United States of America,46.0135,-98.5723,colocation
Data center,,USA,United States of America,46.0135,-98.5729,colocation
Data center,,USA,United States of America,46.0135,-98.5740,colocation
Data center,,USA,United States of America,46.0135,-98.5735,colocation
Data center,,USA,United States of America,46.0124,-98.5726,colocation
Data center,,USA,United States of America,46.0126,-98.5745,colocation
Telehouse,Telehouse,DEU,Germany,50.0956,8.6284,colocation
Data Center L7,,CHL,Chile,-33.4102,-70.7524,colocation
QTS NAL 2 DC1,Quality Technology Services,USA,United States of America,40.0557,-82.7565,colocation
QTS NAL 2 DC2,Quality Technology Services,USA,United States of America,40.0531,-82.7566,colocation
QTS NAL1 DC2,Quality Technology Services,USA,United States of America,40.0636,-82.7582,colocation
QTS NAL1 DC1,Quality Technology Services,USA,United States of America,40.0650,-82.7581,colocation
Data center,,USA,United States of America,41.7954,-88.2470,colocation
